<DTYYYYMMDD>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20200306;180000;1.13100;1.13288;1.13082;1.13286;1541
20200306;181500;1.13284;1.13296;1.13193;1.13245;1263
20200306;183000;1.13244;1.13267;1.13081;1.13089;1484
20200306;184500;1.13090;1.13193;1.13055;1.13192;1071
20200306;190000;1.13192;1.13278;1.13186;1.13205;1026
20200306;191500;1.13206;1.13220;1.13094;1.13104;920
20200306;193000;1.13104;1.13126;1.12881;1.12893;1089
20200306;194500;1.12889;1.13079;1.12888;1.13053;1296
20200306;200000;1.13053;1.13114;1.13017;1.13077;1199
20200306;201500;1.13077;1.13105;1.12918;1.12947;1082
20200306;203000;1.12947;1.13022;1.12910;1.12995;1124
20200306;204500;1.12991;1.13010;1.12947;1.12983;985
20200306;210000;1.12984;1.13012;1.12936;1.13005;1077
20200306;211500;1.13005;1.13072;1.12984;1.13064;929
20200306;213000;1.13064;1.13137;1.13042;1.13110;1010
20200306;214500;1.13112;1.13188;1.13090;1.13178;1108
20200306;220000;1.13177;1.13254;1.13116;1.13249;1215
20200306;221500;1.13251;1.13256;1.13087;1.13190;1436
20200306;223000;1.13195;1.13197;1.13057;1.13070;1715
20200306;224500;1.13064;1.13100;1.13007;1.13060;1482
20200306;230000;1.13059;1.13111;1.13042;1.13050;434
20200306;231500;1.13049;1.13095;1.13038;1.13048;385
20200306;233000;1.13048;1.13049;1.12936;1.12936;349
20200306;234500;1.12935;1.12953;1.12888;1.12901;317
20200309;000000;1.13469;1.13558;1.13405;1.13533;841
20200309;001500;1.13533;1.13551;1.13397;1.13479;1104
20200309;003000;1.13479;1.13823;1.13457;1.13818;1025
20200309;004500;1.13817;1.13944;1.13688;1.13867;1388
20200309;010000;1.13867;1.13888;1.13664;1.13740;1293
20200309;011500;1.13734;1.13870;1.13700;1.13855;841
20200309;013000;1.13855;1.13966;1.13802;1.13846;902
20200309;014500;1.13853;1.13900;1.13816;1.13876;692
20200309;020000;1.13876;1.13876;1.13696;1.13832;1090
20200309;021500;1.13829;1.13849;1.13684;1.13693;892
20200309;023000;1.13693;1.13725;1.13633;1.13654;768
20200309;024500;1.13654;1.13669;1.13590;1.13599;695
20200309;030000;1.13600;1.13699;1.13558;1.13670;649
20200309;031500;1.13670;1.13855;1.13667;1.13792;696
20200309;033000;1.13792;1.13991;1.13752;1.13990;1010
20200309;034500;1.13992;1.14964;1.13972;1.14279;3324
20200309;040000;1.14279;1.14603;1.14139;1.14572;1961
20200309;041500;1.14558;1.14603;1.14215;1.14283;1703
20200309;043000;1.14283;1.14386;1.14145;1.14166;1288
20200309;044500;1.14165;1.14180;1.13861;1.13972;1491
20200309;050000;1.13973;1.14024;1.13849;1.13869;1390
20200309;051500;1.13869;1.13893;1.13703;1.13761;1622
20200309;053000;1.13759;1.14113;1.13731;1.14088;1615
20200309;054500;1.14088;1.14271;1.14010;1.14159;1384
20200309;060000;1.14159;1.14232;1.14015;1.14169;1266
20200309;061500;1.14167;1.14211;1.14011;1.14051;1126
20200309;063000;1.14051;1.14092;1.13971;1.14037;702
20200309;064500;1.14037;1.14080;1.13983;1.14008;884
20200309;070000;1.14008;1.14227;1.14000;1.14205;999
20200309;071500;1.14205;1.14246;1.14166;1.14173;557
20200309;073000;1.14172;1.14173;1.13878;1.13901;775
20200309;074500;1.13901;1.13981;1.13808;1.13815;949
20200309;080000;1.13815;1.14041;1.13810;1.14014;1354
20200309;081500;1.14013;1.14091;1.13953;1.13992;976
20200309;083000;1.13993;1.14089;1.13938;1.13998;894
20200309;084500;1.13997;1.14069;1.13963;1.13996;725
20200309;090000;1.13996;1.14498;1.13996;1.14347;2001
20200309;091500;1.14349;1.14637;1.14275;1.14611;2616
20200309;093000;1.14612;1.14752;1.14554;1.14580;3969
20200309;094500;1.14580;1.14657;1.14325;1.14381;3108
20200309;100000;1.14381;1.14396;1.14154;1.14185;3521
20200309;101500;1.14185;1.14290;1.14112;1.14257;2282
20200309;103000;1.14257;1.14338;1.13896;1.14043;3214
20200309;104500;1.14043;1.14198;1.13942;1.14020;2656
20200309;110000;1.14020;1.14061;1.13739;1.13778;2574
20200309;111500;1.13778;1.13841;1.13652;1.13689;2471
20200309;113000;1.13689;1.13899;1.13673;1.13855;1780
20200309;114500;1.13856;1.14025;1.13826;1.13911;1637
20200309;120000;1.13910;1.14384;1.13895;1.14324;2124
20200309;121500;1.14324;1.14359;1.14113;1.14119;2491
20200309;123000;1.14119;1.14152;1.14022;1.14099;1698
20200309;124500;1.14100;1.14275;1.14100;1.14236;1617
20200309;130000;1.14236;1.14286;1.14173;1.14205;1771
20200309;131500;1.14204;1.14239;1.14159;1.14180;2199
20200309;133000;1.14182;1.14219;1.14134;1.14142;2681
20200309;134500;1.14148;1.14290;1.14084;1.14244;2973
20200309;140000;1.14244;1.14383;1.14220;1.14294;2460
20200309;141500;1.14296;1.14297;1.14025;1.14027;3031
20200309;143000;1.14027;1.14301;1.14025;1.14290;3471
20200309;144500;1.14290;1.14359;1.14143;1.14352;2517
20200309;150000;1.14352;1.14580;1.14298;1.14552;2378
20200309;151500;1.14553;1.14696;1.14511;1.14573;2953
20200309;153000;1.14574;1.14841;1.14572;1.14645;3471
20200309;154500;1.14645;1.14654;1.13749;1.14004;7673
20200309;160000;1.14003;1.14465;1.13992;1.14285;5316
20200309;161500;1.14285;1.14389;1.14086;1.14185;4936
20200309;163000;1.14186;1.14259;1.14080;1.14126;4108
20200309;164500;1.14128;1.14378;1.14094;1.14340;3679
20200309;170000;1.14340;1.14456;1.14286;1.14308;2377
20200309;171500;1.14308;1.14449;1.14193;1.14202;2520
20200309;173000;1.14202;1.14286;1.14131;1.14200;2935
20200309;174500;1.14200;1.14260;1.14116;1.14192;3626
20200309;180000;1.14192;1.14391;1.14136;1.14329;2486
20200309;181500;1.14327;1.14464;1.14255;1.14385;2965
20200309;183000;1.14385;1.14691;1.14381;1.14629;2953
20200309;184500;1.14629;1.14729;1.14535;1.14703;1991
20200309;190000;1.14703;1.14711;1.14427;1.14520;1974
20200309;191500;1.14519;1.14659;1.14517;1.14637;1967
20200309;193000;1.14637;1.14704;1.14581;1.14677;1787
20200309;194500;1.14678;1.14786;1.14588;1.14624;2743
20200309;200000;1.14624;1.14703;1.14405;1.14451;2344
20200309;201500;1.14450;1.14461;1.14267;1.14388;2272
20200309;203000;1.14388;1.14724;1.14384;1.14693;2388
20200309;204500;1.14693;1.14695;1.14533;1.14607;2193
20200309;210000;1.14608;1.14659;1.14479;1.14617;1813
20200309;211500;1.14617;1.14631;1.14436;1.14534;1362
20200309;213000;1.14533;1.14603;1.14348;1.14412;1622
20200309;214500;1.14413;1.14615;1.14397;1.14516;1837
20200309;220000;1.14516;1.14655;1.14477;1.14632;1222
20200309;221500;1.14633;1.14638;1.14466;1.14599;1043
20200309;223000;1.14599;1.14601;1.14389;1.14414;842
20200309;224500;1.14411;1.14513;1.14408;1.14409;445
20200309;230000;1.14342;1.14433;1.14209;1.14377;102
20200309;231500;1.14377;1.14535;1.14361;1.14445;96
20200309;233000;1.14445;1.14549;1.14395;1.14461;143
20200309;234500;1.14459;1.14547;1.14313;1.14358;1032
20200310;000000;1.14358;1.14574;1.14319;1.14537;806
20200310;001500;1.14536;1.14542;1.14470;1.14500;513
20200310;003000;1.14501;1.14565;1.14448;1.14469;716
20200310;004500;1.14470;1.14482;1.14374;1.14377;701
20200310;010000;1.14378;1.14380;1.14198;1.14211;1132
20200310;011500;1.14211;1.14254;1.14191;1.14197;402
20200310;013000;1.14197;1.14218;1.14028;1.14033;1041
20200310;014500;1.14033;1.14080;1.13942;1.13985;1112
20200310;020000;1.13985;1.14246;1.13955;1.14096;1875
20200310;021500;1.14096;1.14096;1.13996;1.14028;1106
20200310;023000;1.14028;1.14029;1.13965;1.13966;580
20200310;024500;1.13966;1.13980;1.13762;1.13846;1691
20200310;030000;1.13845;1.13942;1.13713;1.13907;1780
20200310;031500;1.13907;1.13956;1.13797;1.13856;1065
20200310;033000;1.13855;1.14018;1.13831;1.14017;965
20200310;034500;1.14017;1.14134;1.13990;1.14063;1059
20200310;040000;1.14064;1.14135;1.14009;1.14011;904
20200310;041500;1.14011;1.14038;1.13966;1.13971;640
20200310;043000;1.13971;1.14075;1.13970;1.14042;568
20200310;044500;1.14042;1.14093;1.14035;1.14090;382
20200310;050000;1.14090;1.14140;1.14067;1.14067;585
20200310;051500;1.14067;1.14089;1.14017;1.14073;592
20200310;053000;1.14073;1.14131;1.14016;1.14030;566
20200310;054500;1.14030;1.14033;1.13884;1.13945;1037
20200310;060000;1.13944;1.13986;1.13890;1.13959;953
20200310;061500;1.13959;1.13973;1.13806;1.13829;987
20200310;063000;1.13830;1.13887;1.13777;1.13850;991
20200310;064500;1.13851;1.13851;1.13738;1.13745;662
20200310;070000;1.13747;1.13762;1.13552;1.13593;1698
20200310;071500;1.13595;1.13605;1.13505;1.13515;1865
20200310;073000;1.13515;1.13601;1.13369;1.13594;1555
20200310;074500;1.13593;1.13609;1.13315;1.13410;1808
20200310;080000;1.13411;1.13730;1.13386;1.13666;3018
20200310;081500;1.13666;1.13716;1.13554;1.13582;1816
20200310;083000;1.13582;1.13582;1.13446;1.13484;1677
20200310;084500;1.13481;1.13604;1.13385;1.13399;2710
20200310;090000;1.13399;1.13585;1.13372;1.13487;4478
20200310;091500;1.13487;1.13663;1.13462;1.13609;2621
20200310;093000;1.13609;1.13691;1.13438;1.13675;2674
20200310;094500;1.13673;1.13862;1.13627;1.13813;2966
20200310;100000;1.13813;1.14007;1.13807;1.13933;3726
20200310;101500;1.13934;1.13965;1.13792;1.13869;3115
20200310;103000;1.13871;1.13942;1.13763;1.13770;2801
20200310;104500;1.13770;1.13790;1.13573;1.13596;2575
20200310;110000;1.13596;1.13728;1.13525;1.13698;2069
20200310;111500;1.13698;1.13724;1.13521;1.13550;2168
20200310;113000;1.13551;1.13594;1.13448;1.13460;2336
20200310;114500;1.13460;1.13575;1.13429;1.13506;2160
20200310;120000;1.13505;1.13541;1.13436;1.13466;1812
20200310;121500;1.13467;1.13564;1.13457;1.13526;1929
20200310;123000;1.13526;1.13537;1.13389;1.13406;2387
20200310;124500;1.13402;1.13538;1.13356;1.13527;2105
20200310;130000;1.13526;1.13588;1.13496;1.13520;2227
20200310;131500;1.13519;1.13657;1.13450;1.13628;2219
20200310;133000;1.13628;1.13647;1.13490;1.13499;1916
20200310;134500;1.13499;1.13654;1.13496;1.13594;1833
20200310;140000;1.13595;1.13836;1.13541;1.13737;3403
20200310;141500;1.13737;1.13845;1.13695;1.13830;2835
20200310;143000;1.13830;1.13893;1.13719;1.13851;2553
20200310;144500;1.13851;1.13892;1.13729;1.13796;3612
20200310;150000;1.13795;1.13899;1.13755;1.13893;2737
20200310;151500;1.13893;1.13938;1.13699;1.13707;3157
20200310;153000;1.13707;1.13821;1.13673;1.13723;3919
20200310;154500;1.13723;1.13779;1.13662;1.13717;2742
20200310;160000;1.13717;1.13765;1.13574;1.13578;2621
20200310;161500;1.13578;1.13671;1.13497;1.13585;2305
20200310;163000;1.13585;1.13719;1.13564;1.13623;2231
20200310;164500;1.13623;1.13733;1.13575;1.13704;2621
20200310;170000;1.13707;1.13765;1.13599;1.13646;3137
20200310;171500;1.13646;1.13855;1.13630;1.13836;3311
20200310;173000;1.13836;1.13845;1.13672;1.13729;3304
20200310;174500;1.13729;1.13756;1.13365;1.13417;3651
20200310;180000;1.13414;1.13582;1.13375;1.13383;3931
20200310;181500;1.13383;1.13433;1.13161;1.13384;3958
20200310;183000;1.13384;1.13426;1.13085;1.13204;3718
20200310;184500;1.13204;1.13215;1.12959;1.13054;3810
20200310;190000;1.13056;1.13141;1.13025;1.13094;3183
20200310;191500;1.13094;1.13182;1.13042;1.13126;3202
20200310;193000;1.13126;1.13244;1.13048;1.13195;2584
20200310;194500;1.13197;1.13273;1.13145;1.13157;1868
20200310;200000;1.13157;1.13305;1.13069;1.13108;2997
20200310;201500;1.13108;1.13119;1.12963;1.13012;2341
20200310;203000;1.13012;1.13051;1.12901;1.12906;1864
20200310;204500;1.12906;1.12978;1.12852;1.12950;2714
20200310;210000;1.12950;1.12950;1.12788;1.12816;2820
20200310;211500;1.12816;1.12977;1.12743;1.12968;2630
20200310;213000;1.12967;1.13009;1.12890;1.12978;2900
20200310;214500;1.12977;1.13019;1.12855;1.12998;2254
20200310;220000;1.12999;1.13070;1.12959;1.13070;831
20200310;221500;1.13070;1.13070;1.12871;1.12887;858
20200310;223000;1.12886;1.12894;1.12820;1.12833;689
20200310;224500;1.12833;1.12862;1.12816;1.12825;509
20200310;230000;1.12808;1.12868;1.12754;1.12867;185
20200310;231500;1.12867;1.12890;1.12802;1.12861;130
20200310;233000;1.12861;1.12884;1.12758;1.12775;180
20200310;234500;1.12775;1.12936;1.12755;1.12905;369
20200311;000000;1.12905;1.12985;1.12853;1.12985;663
20200311;001500;1.12984;1.13030;1.12945;1.13002;681
20200311;003000;1.13002;1.13009;1.12959;1.12982;313
20200311;004500;1.12982;1.13093;1.12982;1.13079;564
20200311;010000;1.13079;1.13085;1.13039;1.13041;447
20200311;011500;1.13041;1.13048;1.12998;1.12998;535
20200311;013000;1.12998;1.13091;1.12997;1.13091;382
20200311;014500;1.13091;1.13229;1.13091;1.13132;951
20200311;020000;1.13133;1.13172;1.13011;1.13034;983
20200311;021500;1.13034;1.13101;1.13033;1.13077;815
20200311;023000;1.13075;1.13194;1.13068;1.13186;981
20200311;024500;1.13188;1.13252;1.13155;1.13179;898
20200311;030000;1.13180;1.13181;1.13092;1.13150;1134
20200311;031500;1.13150;1.13232;1.13130;1.13218;846
20200311;033000;1.13218;1.13279;1.13184;1.13265;758
20200311;034500;1.13265;1.13269;1.13219;1.13234;674
20200311;040000;1.13234;1.13280;1.13208;1.13218;698
20200311;041500;1.13218;1.13255;1.13183;1.13188;729
20200311;043000;1.13187;1.13237;1.13154;1.13215;783
20200311;044500;1.13215;1.13252;1.13198;1.13242;330
20200311;050000;1.13242;1.13270;1.13203;1.13216;535
20200311;051500;1.13215;1.13273;1.13188;1.13252;438
20200311;053000;1.13250;1.13379;1.13247;1.13330;891
20200311;054500;1.13330;1.13359;1.13266;1.13289;660
20200311;060000;1.13289;1.13323;1.13277;1.13320;487
20200311;061500;1.13320;1.13342;1.13298;1.13341;331
20200311;063000;1.13340;1.13374;1.13332;1.13339;455
20200311;064500;1.13339;1.13384;1.13332;1.13370;442
20200311;070000;1.13370;1.13479;1.13369;1.13446;1007
20200311;071500;1.13446;1.13492;1.13425;1.13429;577
20200311;073000;1.13429;1.13473;1.13419;1.13425;632
20200311;074500;1.13425;1.13512;1.13405;1.13503;528
20200311;080000;1.13503;1.13512;1.13438;1.13510;1611
20200311;081500;1.13508;1.13581;1.13468;1.13469;1518
20200311;083000;1.13469;1.13584;1.13463;1.13581;1226
20200311;084500;1.13580;1.13647;1.13554;1.13632;1256
20200311;090000;1.13632;1.13662;1.13404;1.13411;3767
20200311;091500;1.13411;1.13483;1.13355;1.13456;2394
20200311;093000;1.13456;1.13500;1.13384;1.13400;2375
20200311;094500;1.13400;1.13407;1.13264;1.13282;2420
20200311;100000;1.13283;1.13329;1.13137;1.13149;2943
20200311;101500;1.13150;1.13275;1.13116;1.13245;2453
20200311;103000;1.13245;1.13290;1.13170;1.13235;2202
20200311;104500;1.13235;1.13245;1.13090;1.13129;2193
20200311;110000;1.13129;1.13331;1.13105;1.13160;2340
20200311;111500;1.13160;1.13241;1.13133;1.13165;1893
20200311;113000;1.13165;1.13314;1.13066;1.13068;1896
20200311;114500;1.13068;1.13100;1.13013;1.13037;1946
20200311;120000;1.13038;1.13184;1.13037;1.13175;1407
20200311;121500;1.13174;1.13208;1.13136;1.13165;1090
20200311;123000;1.13165;1.13267;1.13119;1.13204;1555
20200311;124500;1.13204;1.13288;1.13153;1.13268;1482
20200311;130000;1.13268;1.13315;1.13228;1.13296;1485
20200311;131500;1.13297;1.13387;1.13266;1.13372;1503
20200311;133000;1.13373;1.13390;1.13306;1.13306;1206
20200311;134500;1.13306;1.13368;1.13235;1.13288;1364
20200311;140000;1.13288;1.13483;1.13257;1.13422;1873
20200311;141500;1.13422;1.13513;1.13347;1.13476;1683
20200311;143000;1.13476;1.13498;1.13430;1.13498;1783
20200311;144500;1.13499;1.13506;1.13379;1.13391;1864
20200311;150000;1.13390;1.13419;1.13308;1.13362;1490
20200311;151500;1.13362;1.13407;1.13328;1.13360;1231
20200311;153000;1.13360;1.13487;1.13333;1.13381;2116
20200311;154500;1.13381;1.13516;1.13365;1.13449;1771
20200311;160000;1.13449;1.13484;1.13192;1.13202;2145
20200311;161500;1.13202;1.13297;1.13163;1.13294;1712
20200311;163000;1.13298;1.13314;1.13183;1.13259;1735
20200311;164500;1.13259;1.13267;1.13068;1.13071;2066
20200311;170000;1.13068;1.13089;1.12829;1.12831;1765
20200311;171500;1.12831;1.12907;1.12747;1.12859;1972
20200311;173000;1.12858;1.12901;1.12623;1.12722;2275
20200311;174500;1.12722;1.12817;1.12572;1.12800;2169
20200311;180000;1.12797;1.12807;1.12603;1.12647;2077
20200311;181500;1.12647;1.12762;1.12605;1.12758;1850
20200311;183000;1.12759;1.12763;1.12672;1.12676;1518
20200311;184500;1.12676;1.12737;1.12644;1.12686;1730
20200311;190000;1.12685;1.12801;1.12666;1.12785;2089
20200311;191500;1.12782;1.12876;1.12763;1.12822;1652
20200311;193000;1.12822;1.12884;1.12749;1.12846;1565
20200311;194500;1.12847;1.12862;1.12750;1.12845;1750
20200311;200000;1.12845;1.12878;1.12780;1.12850;1477
20200311;201500;1.12850;1.12859;1.12776;1.12789;1517
20200311;203000;1.12789;1.12815;1.12741;1.12795;1761
20200311;204500;1.12795;1.12821;1.12717;1.12816;1657
20200311;210000;1.12815;1.12825;1.12703;1.12766;2087
20200311;211500;1.12767;1.12795;1.12685;1.12698;2237
20200311;213000;1.12698;1.12802;1.12690;1.12725;2363
20200311;214500;1.12725;1.12790;1.12715;1.12725;2181
20200311;220000;1.12725;1.12796;1.12722;1.12790;529
20200311;221500;1.12790;1.12791;1.12729;1.12759;475
20200311;223000;1.12760;1.12773;1.12733;1.12754;519
20200311;224500;1.12753;1.12756;1.12682;1.12682;834
20200311;230000;1.12682;1.12689;1.12612;1.12612;202
20200311;231500;1.12612;1.12612;1.12518;1.12526;236
20200311;233000;1.12526;1.12599;1.12513;1.12571;219
20200311;234500;1.12571;1.12608;1.12500;1.12607;249
20200312;000000;1.12602;1.12663;1.12574;1.12650;713
20200312;001500;1.12648;1.12657;1.12543;1.12560;376
20200312;003000;1.12560;1.12601;1.12558;1.12596;625
20200312;004500;1.12596;1.12607;1.12574;1.12585;558
20200312;010000;1.12585;1.12591;1.12541;1.12565;582
20200312;011500;1.12566;1.12626;1.12566;1.12616;989
20200312;013000;1.12619;1.12622;1.12574;1.12574;724
20200312;014500;1.12574;1.12629;1.12570;1.12613;630
20200312;020000;1.12613;1.12699;1.12594;1.12656;950
20200312;021500;1.12656;1.12741;1.12656;1.12738;656
20200312;023000;1.12738;1.12760;1.12720;1.12739;781
20200312;024500;1.12736;1.12756;1.12702;1.12714;766
20200312;030000;1.12714;1.12820;1.12662;1.12812;2129
20200312;031500;1.12812;1.13200;1.12812;1.13186;2511
20200312;033000;1.13186;1.13332;1.13173;1.13292;2287
20200312;034500;1.13291;1.13310;1.13126;1.13189;1925
20200312;040000;1.13189;1.13314;1.13147;1.13166;2430
20200312;041500;1.13169;1.13266;1.13130;1.13183;2120
20200312;043000;1.13183;1.13206;1.13055;1.13141;1725
20200312;044500;1.13140;1.13210;1.13131;1.13209;1225
20200312;050000;1.13207;1.13209;1.13075;1.13123;1283
20200312;051500;1.13125;1.13182;1.13113;1.13131;1114
20200312;053000;1.13131;1.13195;1.13104;1.13141;1026
20200312;054500;1.13141;1.13144;1.13110;1.13130;743
20200312;060000;1.13130;1.13135;1.13027;1.13071;1086
20200312;061500;1.13071;1.13074;1.12931;1.12959;944
20200312;063000;1.12960;1.12960;1.12854;1.12898;1641
20200312;064500;1.12898;1.12976;1.12888;1.12959;1325
20200312;070000;1.12957;1.12973;1.12915;1.12966;867
20200312;071500;1.12966;1.12990;1.12949;1.12985;553
20200312;073000;1.12985;1.12985;1.12926;1.12951;588
20200312;074500;1.12951;1.12952;1.12911;1.12930;645
20200312;080000;1.12930;1.12963;1.12854;1.12889;1314
20200312;081500;1.12890;1.12975;1.12878;1.12930;1346
20200312;083000;1.12930;1.12954;1.12874;1.12900;1225
20200312;084500;1.12900;1.12948;1.12859;1.12925;1208
20200312;090000;1.12926;1.13018;1.12889;1.12973;2036
20200312;091500;1.12973;1.13045;1.12918;1.13025;2533
20200312;093000;1.13025;1.13195;1.12948;1.13183;2359
20200312;094500;1.13181;1.13188;1.13075;1.13119;1432
20200312;100000;1.13119;1.13127;1.12958;1.13047;1814
20200312;101500;1.13047;1.13128;1.12641;1.12687;1895
20200312;103000;1.12689;1.12706;1.12540;1.12569;2208
20200312;104500;1.12571;1.12685;1.12536;1.12674;1533
20200312;110000;1.12675;1.12776;1.12661;1.12715;1130
20200312;111500;1.12714;1.12715;1.12550;1.12578;1359
20200312;113000;1.12578;1.12667;1.12533;1.12548;1155
20200312;114500;1.12549;1.12575;1.12371;1.12448;2564
20200312;120000;1.12438;1.12457;1.12282;1.12286;1784
20200312;121500;1.12286;1.12364;1.12272;1.12308;1157
20200312;123000;1.12308;1.12432;1.12293;1.12356;1537
20200312;124500;1.12361;1.12411;1.12310;1.12334;1373
20200312;130000;1.12334;1.12426;1.12309;1.12318;1303
20200312;131500;1.12318;1.12326;1.12163;1.12165;1259
